3####-####select####"####security####&####privacy####.####"####select####"####security####&####privacy####.####"####this####option####be####in####the####top####row####of####menu####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####check####the####"####allow####you####apple####watch####to####unlock####you####mac####"####box####.####check####the####"####allow####you####apple####watch####to####unlock####you####mac####"####box####.####if####this####box####be####not####available####,####you####may####not####be####run####sierra####on####a####compatible####mac####computer	0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####enter####you####mac####user####password####.####enter####you####mac####user####password####.####this####may####be####different####than####you####apple####id####password####.####this####be####the####password####you####use####to####log####in####as####a####user####on####you####mac####computer####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####wait####while####auto####unlock####enable####.####wait####while####auto####unlock####enable####.####this####may####take####a####few####moment####.####you####will####see####a####spinning####wheel####to####the####right####of####the####checkbox####while####it####be####process####.	0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####lock####you####computer####and####test####it####out####.####lock####you####computer####and####test####it####out####.####once####auto####unlock####be####enable####,####you####can####try####it####out####.####lock####you####computer####by####close####the####lid####and####then####open####it####again####,####then####move####you####watch####close####.####you####will####be####log####in####automatically####after####just####a####moment####.####[####3####]####-####x####-####research####source####-####-####-####a####notification####will####appear####on####you####watch####let####you####know####that####you####have####unlock####you####computer####.####-####you####must####be####wear####the####apple####watch####in####order####for####the####auto####unlock####process####to####work####.	0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0	None
0####-####step	0,0,0	0,0,0	None
1####-####open####toast####titanium	0,0,0,0,0	0,0,0,0,0	None
open####toast####titanium####-####;	0,0,0,0,0	0,0,0,0,0	None
2####-####click####on####the####"####copy####"####tab####.####click####on####the####"####copy####"####tab####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####at####the####top####-####leave####corner####of####the####screen####there####be####a####drop####down####menu####.####at####the####top####-####leave####corner####of####the####screen####there####be####a####drop####down####menu####.####choose####"####image####file####"####from####the####menu####.	0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####on####select####and####browse####for####you####iso####file####.####click####on####select####and####browse####for####you####iso####file####.	0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####once####you####be####do####select####you####iso####file####insert####you####blank####disk####in####the####drive####.####once####you####be####do####select####you####iso####file####insert####you####blank####disk####in####the####drive####.	0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0	True
6####-####click####on####the####red####"####copy####"####button####at####the####bottom####-####right####corner####of####the####window####.####click####on####the####red####"####copy####"####button####at####the####bottom####-####right####corner####of####the####window####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####wait####for####the####process####to####finish####.####wait####for####the####process####to####finish####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####that####be####it####.####that####be####it####.####you####iso####file####be####burn####on####the####dvd####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####backing####up####to####a####external####drive	0,0,0,0,0,0,0,0	0,0,0,0,0,0,1,1	None
1####-####open####the####photo####app####on####you####mac####.####open####the####photo####app####on####you####mac####.####the####photo####app####look####like####a####color####pinwheel####in####a####white####circle####icon####.####you####can####find####it####in####you####application####folder####.	0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####click####the####photo####tab####on####the####menu####bar####.####click####the####photo####tab####on####the####menu####bar####.####you####can####find####it####next####to####the####apple####icon####in####the####upper-left####corner####of####you####screen####.####it####will####open####a####drop####-####down####menu####.	0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
3####-####click####preference####on####the####menu####.####click####preference####on####the####menu####.####this####will####open####you####photo####setting####in####a####new####window####.	0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####the####show####in####finder####button####next####to####"####library####location####.####click####the####show####in####finder####button####next####to####"####library####location####.####"####you####can####find####this####option####at####the####top####of####the####general####tab####.####it####will####open####a####new####finder####window####,####and####show####you####photo####library####file####here####.	0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####right####-####click####the####"####photo####library####"####file####in####finder####.####right####-####click####the####"####photo####library####"####file####in####finder####.####this####will####open####you####right####-####click####option####on####a####drop####-####down####menu####.	0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####select####copy####on####the####right####-####click####menu####.####select####copy####on####the####right####-####click####menu####.####this####will####copy####you####photo####library####file####to####you####clipboard####.####you####can####now####paste####it####to####you####external####drive####to####keep####a####manual####backup####of####you####picture####.####-####alternatively####,####you####can####select####the####file####,####and####press####⌘####command####+####c####on####you####keyboard####to####copy####it####.	0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
7####-####connect####you####external####drive####and####open####it####on####you####computer####.####connect####you####external####drive####and####open####it####on####you####computer####.####you####can####find####you####external####drive####mount####on####you####desktop####.####double####-####click####on####it####to####open####its####contents####in####finder####.	0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0	0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	True
8####-####press####⌘####command####+####v####on####you####keyboard####.####press####⌘####command####+####v####on####you####keyboard####.####this####will####paste####the####copy####photo####library####file####to####you####external####drive####.####-####anytime####you####want####to####use####this####backup####,####copy####the####photo####library####file####from####you####external####drive####,####and####paste####it####to####the####original####location####of####the####file####on####you####mac####.	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####external####isight####method	0,0,0,0,0	0,0,0,1,0	None
1####-####plug####in####you####isight####to####you####mac.####plug####in####you####isight####to####you####mac####.####it####should####recognize####it####.####-####;	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0	0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0	True
2####-####go####to####i####movie	0,0,1,0,0,0	0,0,0,0,0,0	None
go####to####i####movie	1,0,0,0	0,0,0,0	None
3####-####on####imovie####,####go####to####the####option####where####it####have####a####video####camera	0,0,0,0,0,1,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
on####i####movie####,####go####to####the####option####where####it####have####a####video####camera	0,0,0,0,1,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####"####record####with####i####sight####"	0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0	None
click####"####record####with####i####sight####"	1,0,0,0,0,0,0	0,0,0,0,0,0,0	None
5####-####do####!####do####!	0,0,1,0,1,0	0,0,0,0,0,0	None
0####-####zooming####with####you####trackpad	0,0,0,0,0,0	0,0,0,0,0,1	True
1####-####open####something####that####can####be####zoom####.####open####something####that####can####be####zoom####.####you####can####change####the####zoom####on####web####page####,####picture####,####document####,####and####more####.####you####will####not####be####able####to####zoom####on####the####desktop####or####in####finder####.####-####;	0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####place####two####finger####on####the####trackpad####.####place####two####finger####on####the####trackpad####.	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0	0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0	None
3####-####move####you####two####finger####apart####to####zoom####in####.####move####you####two####finger####apart####to####zoom####in####.	0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####pinch####you####two####finger####together####to####zoom####out####.####pinch####you####two####finger####together####to####zoom####out####.	0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####double####-####tap####two####finger####to####zoom####in####on####you####cursor####.####double####-####tap####two####finger####to####zoom####in####on####you####cursor####.####double####-####tap####you####two####finger####again####to####zoom####out####.####this####will####magnify####the####part####of####the####document####or####web####page####that####you####cursor####be####over####.####[####1####]####-####x####-####research####source	0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
0####-####setting####up####touch####id	0,0,0,0,0,0	0,0,0,0,0,0	None
1####-####click####the####apple####menu####.####click####the####apple####menu####.####you####will####find####this####in####the####upper-left####corner####of####the####screen####.	0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
2####-####click####system####preference####.####click####system####preference####.	0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0	None
3####-####click####touch####id####.####click####touch####id####.####if####you####do####not####see####this####option####,####click####the####show####all####button####at####the####top####of####the####window####.####the####icon####be####a####grid####with####12####dot####.	0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
4####-####click####add####a####fingerprint####.####click####add####a####fingerprint####.	0,0,0,1,0,0,0,1,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	None
5####-####type####you####account####password####.####type####you####account####password####.	0,0,1,0,0,0,0,1,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0	None
6####-####place####you####finger####on####the####touch####id####sensor####when####prompt####.####place####you####finger####on####the####touch####id####sensor####when####prompt####.	0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0	0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0	True
7####-####lift####and####place####again####in####a####slightly####different####position####.####lift####and####place####again####in####a####slightly####different####position####.	0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
8####-####repeat####place####you####finger####until####the####scan####be####complete####.####repeat####place####you####finger####until####the####scan####be####complete####.####make####sure####you####move####you####finger####slightly####each####time####so####that####the####scanner####can####read####all####angle####.	0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
9####-####click####the####checkboxe####for####the####service####you####want####to####use####.####click####the####checkboxe####for####the####service####you####want####to####use####.####you####can####use####you####fingerprint####to####unlock####you####mac####,####enable####apple####pay####in####safari####,####and####authorize####purchase####in####the####itunes####and####app####stores####.	0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	None
10####-####unlock####you####mac####with####you####fingerprint####.####unlock####you####mac####with####you####fingerprint####.####once####enable####,####you####can####unlock####you####mac####from####the####login####screen####by####simply####place####you####finger####on####the####touch####id####sensor####.####[####3####]####-####x####-####research####source	0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0	None
0####-####troubleshooting####common####problem	0,0,0,0,0	0,0,0,0,0	None
